category_code_alphabetical,category_code_numerical,video_name_count,category,tiktok_search_prompt,link,MediaInfo_video_length_seconds,MediaInfo_video_length_milliseconds,channel,video_name_count_channel,video_pathway,length_grouping
O,15,art_11,art,art painting process,https://www.tiktok.com/@artbyjearelyn/video/7519127632085060872?lang=en&q=art%20painting%20process&t=1753298997128,24.906,24906,artbyjearelyn,art_11_artbyjearelyn,stimuli/tiktok_stim/art/art_11_artbyjearelyn.mp4,long
O,15,art_12,art,art painting process,https://www.tiktok.com/@miguelsart8/video/7528588919802203422?lang=en&q=art%20painting%20process&t=1753298997128,18.507,18507,miguelsart8,art_12_miguelsart8,stimuli/tiktok_stim/art/art_12_miguelsart8.mp4,long
O,15,art_2,art,painting time lapse,https://www.tiktok.com/@elizabethcraddock/video/7513687694975716639?q=painting%20timelapse&t=1753231455519,22.756,22756,elizabethcraddock,art_2_elizabethcraddock,stimuli/tiktok_stim/art/art_2_elizabethcraddock.mp4,long
O,15,art_3,art,art painting time lapse,https://www.tiktok.com/@marinarose.artstudio/video/6922446344774749445,17.18,17180,marinarose.artstudio,art_3_marinarose.artstudio,stimuli/tiktok_stim/art/art_3_marinarose.artstudio.mp4,long
O,15,art_4,art,painting progression,https://www.tiktok.com/@gwyns_art_hall/video/7527026974141746446?lang=en&q=paint%20time%20lapse&t=1753539877312,16.626,16626,gwyns_art_hall,art_4_gwyns_art_hall,stimuli/tiktok_stim/art/art_4_gwyns_art_hall.mp4,long
O,15,art_5,art,painting art,https://www.tiktok.com/@joannagreenart/video/7525156600856841494?lang=en&q=painting%20art&t=1753297515771,31.626,31626,joannagreenart,art_5_joannagreenart,stimuli/tiktok_stim/art/art_5_joannagreenart.mp4,long
O,15,art_6,art,painting art,https://www.tiktok.com/@henryxpieces/video/7282770805866401067?lang=en&q=painting%20art&t=1753297515771,14.745,14745,henryxpieces,art_6_henryxpieces,stimuli/tiktok_stim/art/art_6_henryxpieces.mp4,long
O,15,art_7,art,painting art,https://www.tiktok.com/@nikitarosalind/video/7083630282494070058?lang=en&q=painting%20art&t=1753297515771,15.183,15183,nikitarosalind,art_7_nikitarosalind,stimuli/tiktok_stim/art/art_7_nikitarosalind.mp4,long
O,15,art_8,art,painting art,https://www.tiktok.com/@miaghogho/video/7379338673160015147?lang=en,21.316,21316,miaghogho,art_8_miaghogho,stimuli/tiktok_stim/art/art_8_miaghogho.mp4,long
O,15,art_9,art,painting start to finish,https://www.tiktok.com/@enzo.jung_/video/7515035181216992534?lang=en&q=painting%20start%20to%20finish&t=1753298056479,32.485,32485,enzo.jung_,art_9_enzo.jung_,stimuli/tiktok_stim/art/art_9_enzo.jung_.mp4,long
P,16,rock_climbing_1,rock_climbing,rock climbing,https://www.tiktok.com/@ronan.mendoza/video/7516981754721340703,20.16,20160,ronan.mendoza,rock_climbing_1_ronan.mendoza,stimuli/tiktok_stim/rock_climbing/rock_climbing_1_ronan.mendoza.mp4,medium
P,16,rock_climbing_10,rock_climbing,indoor rock climbing,https://www.tiktok.com/@katiegambier/video/7527424277251886358?q=indoor%20rock%20climbing&t=1752944734245,21.84,21840,katiegambier,rock_climbing_10_katiegambier,stimuli/tiktok_stim/rock_climbing/rock_climbing_10_katiegambier.mp4,medium
